global_uid,global_aqi_snapshot,global_snapshot_utc,station_idx,station_name,station_url,lat,lon,aqi,dominentpol,pm25,pm10,o3,no2,so2,co,t,h,p,w,dew,rain,uv,station_time,station_tz,station_unix,ingested_at_utc,date
1821,65.0,2025-11-23 03:29:42,1821,"Field Crop Research Center, Rayong, Thailand (ศูนย์วิจัยพืชไร่ระยอง)",https://aqicn.org/city/thailand/rayong/field-crop-research-center,12.73518333,101.13565,65,pm25,65.0,42.0,8.7,8.7,1.1,0.1,26.3,11.5,1009.2,4.1,-6.0,0.2,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:08,2025-11-23
1822,40.0,2025-11-23 03:29:42,1822,"Yupparaj Wittayalai School, Chiangmai, Thailand (โรงเรียนยุพราชวิทยาลัย)",https://aqicn.org/city/thailand/chiangmai/yupparaj-wittayalai-school,18.7909333,98.99,40,pm25,40.0,82.0,14.6,7.5,0.6,,22.1,13.0,982.0,1.5,-7.6,1.9,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:57:57,2025-11-23
1823,65.0,2025-11-23 03:29:42,1823,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",https://aqicn.org/city/thailand/lampang-meteorological-station,18.2783333,99.5064666,65,pm25,65.0,75.0,11.5,1.8,0.6,0.1,19.6,14.2,988.6,0.5,-8.5,0.7,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:05,2025-11-23
1825,65.0,2025-11-23 03:29:42,1825,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",https://aqicn.org/city/thailand/nakhon-sawan/nakhonsawan-irrigation,15.68623,100.110556,65,pm25,65.0,70.0,14.2,5.8,0.6,0.1,26.1,10.2,1013.7,0.5,-7.7,0.1,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:56,2025-11-23
1826,51.0,2025-11-23 03:29:42,1826,"Regional Environmental Office 14, Surat Thani, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 14)",https://aqicn.org/city/thailand/surat-thani/regional-environmental-office-14,9.126017,99.325145,51,pm25,51.0,48.0,4.4,,0.6,0.1,26.4,49.3,1013.9,2.0,,,,2025-11-23 09:00:00,+07:00,1763888400,2025-11-23 03:58:02,2025-11-23
1827,52.0,2025-11-23 03:29:42,1827,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",https://aqicn.org/city/thailand/phuket/municipal-health-center-1,7.884488,98.391283,52,pm25,52.0,25.0,,3.5,0.6,,26.5,83.0,1012.0,1.2,23.5,,,2025-11-23 09:00:00,+07:00,1763888400,2025-11-23 03:57:56,2025-11-23
1828,52.0,2025-11-23 03:29:42,1828,"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",https://aqicn.org/city/thailand/chiangrai/natural-resources-and-environment-office,19.909217,99.823467,52,pm25,52.0,19.0,12.7,0.6,,0.1,20.5,87.6,986.0,0.3,,,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:01,2025-11-23
1829,9.0,2025-11-23 03:29:42,1829,"Natural Resources and Environment Office, Mae Hongson, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดแม่ฮ่องสอน)",https://aqicn.org/city/thailand/mae-hongson/natural-resources-and-environment-office,19.30455,97.97165,9,pm25,9.0,5.0,4.8,3.5,,0.1,21.1,83.5,987.9,1.5,18.2,0.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:01,2025-11-23
1830,62.0,2025-11-23 03:29:42,1830,"Phrae Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาแพร่)",https://aqicn.org/city/thailand/phrae-meteorological-station,18.1283666,100.1624333,62,pm25,62.0,68.0,6.7,8.7,0.6,0.1,21.5,17.5,999.7,1.0,-4.2,99.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:29,2025-11-23
1831,56.0,2025-11-23 03:29:42,1831,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",https://aqicn.org/city/thailand/phayao/knowledge-park,19.200226,99.893048,56,pm25,56.0,77.0,13.1,6.4,,0.1,20.1,13.5,972.9,2.0,-8.7,0.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:02,2025-11-23
1832,70.0,2025-11-23 03:29:42,1832,"Maesai Health Office, Chiangrai, Thailand (สำนักงานสาธารณสุขอำเภอแม่สาย เชียงราย)",https://aqicn.org/city/thailand/chiangrai/maesai-health-office,20.439944444444,99.913666666667,70,pm25,70.0,149.0,,,0.6,,21.1,13.3,975.2,0.5,-8.1,0.2,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:57,2025-11-23
1836,93.0,2025-11-23 03:29:42,1836,"Prabadang Rehabiltation Center, Samut Prakan, Thailand (ศูนย์ฟื้นฟูอาชีพคนพิการและทุพลภาพ สมุทรปราการ)",https://aqicn.org/city/thailand/samut-prakan/prabadang-rehabiltation-center,13.664087,100.543436,93,pm25,93.0,44.0,6.4,15.0,2.7,0.1,26.7,11.7,1013.7,1.0,-5.4,99.0,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:53,2025-11-23
1842,105.0,2025-11-23 03:29:42,1842,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",https://aqicn.org/city/thailand/samut-prakan/city-hall,13.599149,100.597345,105,pm25,105.0,55.0,13.4,9.3,0.6,0.1,26.7,11.7,1013.7,1.0,-5.4,99.0,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:22,2025-11-23
1849,105.0,2025-11-23 03:29:42,1849,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",https://aqicn.org/city/thailand/chonburi/general-education-office,13.35461667,100.9792167,105,pm25,105.0,33.0,6.0,9.3,1.1,,28.9,74.9,1011.5,4.1,24.0,0.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:25,2025-11-23
1852,50.0,2025-11-23 03:29:42,1852,"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",https://aqicn.org/city/thailand/songkhla/hat-yai-municipality,7.020434,100.484088,50,pm25,50.0,29.0,,,,,25.0,94.0,1010.0,3.6,24.0,,,2025-11-23 09:00:00,+07:00,1763888400,2025-11-23 03:58:34,2025-11-23
1854,86.0,2025-11-23 03:29:42,1854,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",https://aqicn.org/city/thailand/nakhon-ratchasima/municipal-waste-water-pumping-station,14.979537,102.098335,86,pm25,86.0,,,5.2,,,22.2,14.5,994.4,2.5,-6.1,99.0,,2025-11-23 09:00:00,+07:00,1763888400,2025-11-23 03:58:35,2025-11-23
1863,76.0,2025-11-23 03:29:42,1863,"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",https://aqicn.org/city/thailand/chachoengsao/wang-yen-subdistrict-administrative,13.5885,101.2863333,76,pm25,76.0,56.0,0.8,8.1,1.6,,26.6,54.9,1007.9,0.5,16.8,0.1,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:47,2025-11-23
1867,59.0,2025-11-23 03:29:42,1867,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",https://aqicn.org/city/thailand/nan/municipality-office,18.7888833,100.7763166,59,pm25,59.0,67.0,6.4,0.6,0.6,0.1,19.1,95.6,995.9,0.5,16.0,0.8,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:18,2025-11-23
1868,71.0,2025-11-23 03:29:42,1868,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",https://aqicn.org/city/thailand/lamphun/provincial-administrative-stadium,18.567194,99.038639,71,pm25,71.0,82.0,14.6,7.5,0.6,,20.5,98.1,982.7,0.5,17.7,0.3,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:02,2025-11-23
1870,77.0,2025-11-23 03:29:42,1870,"Provincial Health Office, Loei, Thailand (สำนักงานสาธารณสุขจังหวัดเลย)",https://aqicn.org/city/thailand/loei/provincial-health-office,17.4525229,101.7272395,77,pm25,77.0,33.0,,0.6,,,23.8,64.9,987.7,1.5,16.8,99.6,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:36,2025-11-23
2486,53.0,2025-11-23 03:29:42,2486,"Hirara, Miyakojima, Okinawa, Japan (平良宮古島市)",https://aqicn.org/city/japan/miyakojimashi/taira,24.8035377,125.2879675,53,pm25,53.0,16.0,35.2,1.0,,,25.0,65.0,1020.0,5.1,18.0,,,2025-11-23 11:00:00,+09:00,1763895600,2025-11-23 04:00:00,2025-11-23
2565,92.0,2025-11-23 03:29:42,2565,"Tai Po, HongKong (大埔)",https://aqicn.org/city/hongkong/tai-po,22.4509766,114.1641396,92,pm25,92.0,44.0,36.6,18.5,4.4,,22.5,53.2,1019.5,2.0,12.5,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:41,2025-11-23
2568,85.0,2025-11-23 03:29:42,2568,"Tung Chung, HongKong (東涌)",https://aqicn.org/city/hongkong/tung-chung,22.288916,113.9435389,86,pm25,86.0,42.0,34.7,14.6,1.0,7.0,23.0,49.0,1021.0,1.5,12.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:52,2025-11-23
2571,95.0,2025-11-23 03:29:42,2571,"Central, HongKong (中環)",https://aqicn.org/city/hongkong/central,22.2796569,114.1719873,93,pm25,93.0,46.0,26.6,34.8,2.8,5.4,22.5,53.2,1019.5,2.0,12.5,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:26,2025-11-23
2578,49.0,2025-11-23 03:29:42,2578,"Larkin Lama, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/larkin-lama,1.494625,103.735975,48,,,,,,,,30.0,70.0,1009.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:18,2025-11-23
2580,52.0,2025-11-23 03:29:42,2580,"Pasir Gudang, Johor, Malaysia",https://aqicn.org/city/malaysia/johor/pasir-gudang,1.470122,103.893456,52,,,,,,,,30.0,66.0,1009.0,3.0,23.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:33,2025-11-23
2581,17.0,2025-11-23 03:29:42,2581,"Alor Setar, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/alor-setar,6.137244,100.346815,17,,,,,,,,25.0,94.0,1009.0,2.0,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:48,2025-11-23
2582,31.0,2025-11-23 03:29:42,2582,"Bakar Arang, Sg. Petani, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/bakar-arang--sg.-petani,5.629631,100.467771,31,,,,,,,,26.0,83.0,1008.0,3.0,23.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:26,2025-11-23
2583,24.0,2025-11-23 03:29:42,2583,"Langkawi, Kedah, Malaysia",https://aqicn.org/city/malaysia/kedah/langkawi,6.331539,99.85846,24,,,,,,,,24.0,94.0,1010.0,2.0,23.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:57:59,2025-11-23
2585,22.0,2025-11-23 03:29:42,2585,"Tanah Merah, Kelantan, Malaysia",https://aqicn.org/city/malaysia/kelantan/tanah-merah,5.811172,102.1345,22,,,,,,,,24.0,100.0,1010.0,3.0,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:52,2025-11-23
8288,,2025-11-23 03:29:42,2586,"Bandaraya Melaka, Melaka, Malaysia",https://aqicn.org/city/malaysia/melaka/bandaraya-melaka,2.190936,102.257058,38,,,,,,,,29.0,90.5,1010.7,1.0,,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:38,2025-11-23
2588,66.0,2025-11-23 03:29:42,2588,"Nilai, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/nilai,2.821692,101.811486,66,,,,,,,,29.0,74.0,1009.0,1.5,24.0,,,2025-11-23 09:00:00,+08:00,1763888400,2025-11-23 03:58:07,2025-11-23
11755,,2025-11-23 03:29:42,2589,"Port Dickson, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/port-dickson,2.441383,101.866858,61,,,,,,,,29.0,74.0,1009.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:57:55,2025-11-23
2590,55.0,2025-11-23 03:29:42,2590,"Seremban, Negeri Sembilan, Malaysia",https://aqicn.org/city/malaysia/negeri-sembilan/seremban,2.723381,101.968497,55,,,,,,,,29.0,74.0,1009.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:47,2025-11-23
2591,45.0,2025-11-23 03:29:42,2591,"Balok Baru, Kuantan, Pahang, Malaysia",https://aqicn.org/city/malaysia/pahang/balok-baru--kuantan,3.960644,103.382158,45,,,,,,,,24.0,100.0,1007.0,1.0,24.0,,,2025-11-23 06:00:00,+08:00,1763877600,2025-11-23 03:58:46,2025-11-23
2592,43.0,2025-11-23 03:29:42,2592,"Indera Mahkota, Kuantan, Pahang, Malaysia",https://aqicn.org/city/malaysia/pahang/indera-mahkota--kuantan,3.819217,103.29655,43,,,,,,,,29.0,74.0,1009.0,1.5,24.0,,,2025-11-23 10:00:00,+08:00,1763892000,2025-11-23 03:58:20,2025-11-23
2593,32.0,2025-11-23 03:29:42,2593,"Jerantut, Pahang, Malaysia",https://aqicn.org/city/malaysia/pahang/jerantut,3.94836,102.366632,32,,,,,,,,26.0,88.0,1009.0,1.0,24.0,,,2025-11-23 09:00:00,+08:00,1763888400,2025-11-23 03:58:39,2025-11-23
2594,52.0,2025-11-23 03:29:42,2594,"Jalan Tasek, Ipoh, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/jalan-tasek--ipoh,4.629444,101.11665,52,,,,,,,,28.0,78.0,1008.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:08,2025-11-23
2595,31.0,2025-11-23 03:29:42,2595,"Kg. Air Putih, Taiping, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/kg.-air-putih--taiping,4.89885,100.679106,31,,,,,,,,28.0,78.0,1008.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:29,2025-11-23
2596,52.0,2025-11-23 03:29:42,2596,"S K Jalan Pegoh, Ipoh, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/s-k-jalan-pegoh--ipoh,4.553336,101.080236,52,,,,,,,,28.0,78.0,1008.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:45,2025-11-23
8287,,2025-11-23 03:29:42,2597,"Seri Manjung, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/seri-manjung,4.200344,100.663358,21,,,,,,,,25.0,94.0,1006.0,6.1,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:02,2025-11-23
2598,30.0,2025-11-23 03:29:42,2598,"Tanjung Malim, Perak, Malaysia",https://aqicn.org/city/malaysia/perak/tanjung-malim,3.687758,101.524494,30,,,,,,,,28.3,83.0,1008.7,2.0,,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:16,2025-11-23
2599,21.0,2025-11-23 03:29:42,2599,"Kangar, Perlis, Malaysia",https://aqicn.org/city/malaysia/perlis/kangar,6.429922,100.211069,21,,,,,,,,24.3,93.0,1008.1,0.5,23.1,1.2,,2025-11-23 10:00:00,+08:00,1763892000,2025-11-23 03:58:31,2025-11-23
2600,33.0,2025-11-23 03:29:42,2600,"Perai, Pulau Pinang, Malaysia",https://aqicn.org/city/malaysia/pulau-pinang/perai,5.329358,100.443475,30,,,,,,,,27.0,78.0,1008.0,4.1,23.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:26,2025-11-23
2601,30.0,2025-11-23 03:29:42,2601,"Seberang Jaya 2, Perai, Pulau Pinang, Malaysia",https://aqicn.org/city/malaysia/pulau-pinang/seberang-jaya-2--perai,5.39817,100.403947,28,,,,,,,,27.0,78.0,1008.0,4.1,23.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:53,2025-11-23
2603,17.0,2025-11-23 03:29:42,2603,"Keningau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/keningau,5.339317,116.163658,17,,,,,,,,31.0,66.0,1009.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:24,2025-11-23
2604,25.0,2025-11-23 03:29:42,2604,"Kota Kinabalu, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/kota-kinabalu,5.89372,116.04327,25,,,,,,,,31.0,66.0,1009.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:09,2025-11-23
13841,,2025-11-23 03:29:42,2606,"Tawau, Sabah, Malaysia",https://aqicn.org/city/malaysia/sabah/tawau,4.249786,117.935864,34,,,,,,,,31.0,70.0,1009.0,1.5,25.0,,,2025-11-23 10:00:00,+08:00,1763892000,2025-11-23 03:57:52,2025-11-23
2607,35.0,2025-11-23 03:29:42,2607,"Bintulu, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/bintulu,3.177084,113.041091,34,,,,,,,,30.0,70.0,1010.0,2.0,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:27,2025-11-23
13645,,2025-11-23 03:29:42,2609,"Kapit, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kapit,2.014498,112.92736,14,,,,,,,,,,,,,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:57:56,2025-11-23
2610,31.0,2025-11-23 03:29:42,2610,"Kuching, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/kuching,1.562229,110.388958,30,,,,,,,,30.5,70.0,1010.0,1.2,24.5,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:33,2025-11-23
2611,15.0,2025-11-23 03:29:42,2611,"Limbang, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/limbang,4.758891,115.013667,16,,,,,,,,30.0,74.0,1010.0,3.3,25.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:53,2025-11-23
2612,27.0,2025-11-23 03:29:42,2612,"Miri, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/miri,4.424679,114.012426,27,,,,,,,,29.0,79.0,1009.0,2.0,25.0,,,2025-11-23 09:00:00,+08:00,1763888400,2025-11-23 03:58:07,2025-11-23
13655,,2025-11-23 03:29:42,2613,"Samarahan, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/samarahan,1.454853,110.491505,22,,,,,,,,30.5,70.0,1010.0,1.2,24.5,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:57:54,2025-11-23
2614,24.0,2025-11-23 03:29:42,2614,"Sarikei, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sarikei,2.132809,111.52287,24,,,,,,,,29.0,74.0,1010.0,2.0,24.0,,,2025-11-23 09:00:00,+08:00,1763888400,2025-11-23 03:58:37,2025-11-23
2615,17.0,2025-11-23 03:29:42,2615,"Sibu, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sibu,2.314408,111.831916,17,,,,,,,,29.0,74.0,1010.0,2.0,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:20,2025-11-23
13653,,2025-11-23 03:29:42,2616,"Sri Aman, Sarawak, Malaysia",https://aqicn.org/city/malaysia/sarawak/sri-aman,1.219656,111.464792,20,,,,,,,,30.0,74.0,1010.0,0.5,25.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:57:51,2025-11-23
2617,67.0,2025-11-23 03:29:42,2617,"Banting, Selangor, Malaysia",https://aqicn.org/city/malaysia/selangor/banting,2.816689,101.623158,66,,,,,,,,29.0,79.0,1009.0,1.5,25.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:22,2025-11-23
2618,23.0,2025-11-23 03:29:42,2618,"Kuala Selangor, Selangor, Malaysia",https://aqicn.org/city/malaysia/selangor/kuala-selangor,3.321308,101.256242,22,,,,,,,,29.4,79.6,1008.5,2.1,,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:37,2025-11-23
2619,53.0,2025-11-23 03:29:42,2619,"Pelabuhan Kelang, Selangor, Malaysia",https://aqicn.org/city/malaysia/selangor/pelabuhan-kelang,3.014889,101.413111,53,,,,,,,,29.0,74.0,1010.0,5.1,24.0,,,2025-11-23 06:00:00,+08:00,1763877600,2025-11-23 03:58:41,2025-11-23
2620,40.0,2025-11-23 03:29:42,2620,"Petaling Jaya, Selangor, Malaysia",https://aqicn.org/city/malaysia/selangor/petaling-jaya,3.133169,101.608011,39,,,,,,,,29.0,74.0,1010.0,5.1,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:48,2025-11-23
2622,22.0,2025-11-23 03:29:42,2622,"Kemaman, Terengganu, Malaysia",https://aqicn.org/city/malaysia/terengganu/kemaman,4.262121,103.425778,22,,,,,,,,26.0,94.0,1009.0,1.0,25.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:32,2025-11-23
2623,20.0,2025-11-23 03:29:42,2623,"Kuala Terengganu, Terengganu, Malaysia",https://aqicn.org/city/malaysia/terengganu/kuala-terengganu,5.308094,103.120392,20,,,,,,,,26.0,94.0,1010.0,1.5,25.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:20,2025-11-23
2624,28.0,2025-11-23 03:29:42,2624,"Paka, Terengganu, Malaysia",https://aqicn.org/city/malaysia/terengganu/paka,4.598064,103.434819,28,,,,,,,,26.0,94.0,1009.0,1.0,25.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:21,2025-11-23
2625,49.0,2025-11-23 03:29:42,2625,"Batu Muda,Kuala Lumpur, Wilayah Persekutuan, Malaysia",https://aqicn.org/city/malaysia/wilayah-persekutuan/batu-muda-kuala-lumpur,3.212439,101.682228,49,,,,,,,,29.0,74.0,1010.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:26,2025-11-23
2626,64.0,2025-11-23 03:29:42,2626,"Cheras,Kuala Lumpur, Wilayah Persekutuan, Malaysia",https://aqicn.org/city/malaysia/wilayah-persekutuan/cheras-kuala-lumpur,3.106236,101.717917,64,,,,,,,,29.0,74.0,1010.0,1.5,24.0,,,2025-11-23 06:00:00,+08:00,1763877600,2025-11-23 03:58:23,2025-11-23
2627,34.0,2025-11-23 03:29:42,2627,"Labuan, Wilayah Persekutuan, Malaysia",https://aqicn.org/city/malaysia/wilayah-persekutuan/labuan,5.298107,115.232106,34,,,,,,,,29.0,74.0,1010.0,1.5,24.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:58:41,2025-11-23
3422,76.0,2025-11-23 03:29:42,3422,"Tushan Street, Quanzhou (泉州涂山街)",https://aqicn.org/city/china/quanzhou/tushanjie,24.9117,118.5819,76,pm25,76.0,50.0,38.2,5.1,1.6,4.6,23.0,53.0,1021.0,1.5,13.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:09,2025-11-23
3424,65.0,2025-11-23 03:29:42,3424,"Wanan, Quanzhou (泉州万安)",https://aqicn.org/city/china/quanzhou/wanan,24.9424,118.6663,65,pm25,65.0,43.0,34.6,7.4,1.6,4.6,23.0,53.0,1021.0,1.5,13.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:32,2025-11-23
3431,127.0,2025-11-23 03:29:42,3431,"Beihai Industrial Park, Beihai (北海北海工业园)",https://aqicn.org/city/china/beihai/beihaigongyeyuan,21.5233,109.1778,127,pm25,127.0,57.0,32.1,8.3,5.6,3.7,17.6,74.9,1019.8,1.0,13.1,99.1,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:37,2025-11-23
3432,144.0,2025-11-23 03:29:42,3432,"New EPA, Beihai (北海新市环保局)",https://aqicn.org/city/china/beihai/xinshihuanbaoju,21.4661,109.0981,144,pm25,144.0,58.0,33.8,10.1,5.6,5.5,17.6,74.9,1019.8,1.0,13.1,99.1,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:58,2025-11-23
3453,154.0,2025-11-23 03:29:42,3453,"No.9 middle school, Liuzhou (柳州市九中)",https://aqicn.org/city/china/liuzhou/shijiuzhong,24.3663,109.3957,154,pm25,154.0,56.0,24.4,11.9,10.2,5.5,13.8,62.2,986.9,3.0,6.7,99.7,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:23,2025-11-23
3482,147.0,2025-11-23 03:29:42,3482,"Jīnpíngzi, Shantou (汕头金平子站)",https://aqicn.org/city/china/shantou/jinpingzizhan,23.3667,116.6794,147,pm25,147.0,72.0,30.9,19.7,11.2,8.2,22.0,49.0,1021.0,0.5,11.0,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:46,2025-11-23
3490,153.0,2025-11-23 03:29:42,3490,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",https://aqicn.org/city/china/shaoguan/qujiangjiancezhan,24.68636111,113.5970833,153,pm25,153.0,62.0,19.1,12.8,10.2,7.3,10.1,89.8,1009.5,1.0,8.5,,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:37,2025-11-23
3579,153.0,2025-11-23 03:29:42,3579,"Liudong Primary School, Liuzhou (柳州柳东小学)",https://aqicn.org/city/china/liuzhou/liudongxiaoxue,24.3898,109.4883,153,pm25,153.0,61.0,28.1,6.4,12.2,3.7,13.8,62.2,986.9,3.0,6.7,99.7,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:50,2025-11-23
3688,90.0,2025-11-23 03:29:42,3688,"Khonkaen, Thailand (ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาค 4 ขอนแก่น)",https://aqicn.org/city/thailand/khonkaen,16.44538333,102.83525,90,pm25,90.0,,,,,,25.2,59.7,995.3,2.0,16.8,0.2,,2025-11-23 10:00:00,+07:00,1763892000,2025-11-23 03:58:05,2025-11-23
4262,112.0,2025-11-23 03:29:42,4262,"Xiashan Swimming Park, Zhanjiang (湛江霞山游泳场)",https://aqicn.org/city/guangdong/zhanjiang/xiashanyouyongchang,21.2028,110.4111,112,pm25,112.0,55.0,30.9,15.6,13.2,4.6,23.9,44.0,1014.8,3.0,10.9,99.2,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:42,2025-11-23
4265,127.0,2025-11-23 03:29:42,4265,"Petrochemical No. 7 elementaty school, Maoming (茂名茂石化七小)",https://aqicn.org/city/guangdong/maoming/maoshihuaqixiao,21.6533,110.9294,127,pm25,127.0,67.0,31.3,13.8,13.2,5.5,22.2,45.9,1005.1,2.0,10.0,99.4,,2025-11-23 11:00:00,+08:00,1763895600,2025-11-23 03:59:51,2025-11-23
